run_id,fuzzer,variant,kind,role,seed,inject_step,a4_step,mutated_value,mutated_word_hex,field_class,outcome_class,intrastep_local,interstep_local,global,layers_triple,failure_count,constraints_json
a4_memval_load_y_s1,a4,MEM_VAL,MEM_VAL_MOD,load_y,1,194,192,1013904230,,,CONSTRAINT_REJECT,2,2,1,2/2/1,4,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013203615, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 4, ""mutated"": 1013904230}}, {""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""residue"": 2013250451, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 4, ""mutated"": 1013904230}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013203615, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 4, ""mutated"": 1013904230}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013250451, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 4, ""mutated"": 1013904230}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_read_back_s0,a4,MEM_VAL,MEM_VAL_MOD,read_back,0,197,195,2654435768,,,CONSTRAINT_REJECT,2,2,1,2/2/1,4,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013234768, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 7, ""mutated"": 2654435768}}, {""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""residue"": 2013225418, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 7, ""mutated"": 2654435768}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013234768, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 7, ""mutated"": 2654435768}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013225418, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 7, ""mutated"": 2654435768}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_read_back_s1,a4,MEM_VAL,MEM_VAL_MOD,read_back,1,197,195,1013904233,,,CONSTRAINT_REJECT,2,2,1,2/2/1,4,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013203615, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 7, ""mutated"": 1013904233}}, {""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""residue"": 2013250451, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 7, ""mutated"": 1013904233}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013203615, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 7, ""mutated"": 1013904233}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013250451, ""cycle"": 14468, ""step"": 195, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 7, ""mutated"": 1013904233}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_store_s0,a4,MEM_VAL,MEM_VAL_MOD,store,0,196,194,2654435761,,,CONSTRAINT_REJECT,0,2,1,0/2/1,2,"[{""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013234768, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 0, ""mutated"": 2654435761}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013225418, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 0, ""mutated"": 2654435761}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_store_s1,a4,MEM_VAL,MEM_VAL_MOD,store,1,196,194,1013904226,,,CONSTRAINT_REJECT,0,2,1,0/2/1,2,"[{""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013203615, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 0, ""mutated"": 1013904226}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013250451, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 0, ""mutated"": 1013904226}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_sur_funct3_slt,a4,SUR,INSTR_WORD_MOD_SUR,add,0,195,193,,0x00c5a5b3,funct3_slt,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 2, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 2, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_sur_funct3_xor,a4,SUR,INSTR_WORD_MOD_SUR,add,0,195,193,,0x00c5c5b3,funct3_xor,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 4, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 4, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_sur_funct7_sub,a4,SUR,INSTR_WORD_MOD_SUR,add,0,195,193,,0x40c585b3,funct7_sub,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :104:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 32, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :104:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 32, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_sur_rd,a4,SUR,INSTR_WORD_MOD_SUR,add,0,195,193,,0x00c58533,rd,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_sur_rs1,a4,SUR,INSTR_WORD_MOD_SUR,add,0,195,193,,0x00c505b3,rs1,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_sur_rs2,a4,SUR,INSTR_WORD_MOD_SUR,add,0,195,193,,0x00a585b3,rs2,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
